customer_id,wallet_status,risk_exception_approved,risk_exception_reference,dormant_handling_status,initialization_date,product_code,initialization_batch
CUST100824,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100825,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100826,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100827,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100828,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100829,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100830,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100831,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100832,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100833,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100834,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100835,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100836,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100837,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100838,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100839,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100840,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100841,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100842,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100843,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100844,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100845,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100846,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100847,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100848,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100849,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100850,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100851,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100852,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100853,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100854,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100855,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100856,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100857,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100858,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100859,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100860,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100861,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100862,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100863,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100864,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100865,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100866,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100867,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100868,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100869,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100870,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100871,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100872,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100873,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100874,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100875,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100876,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100877,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100878,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100879,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100880,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100881,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100882,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100883,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100884,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100885,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100886,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100887,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100888,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100889,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100890,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100891,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100892,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100893,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100894,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100895,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100896,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100897,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100898,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100899,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100900,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100901,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100902,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100903,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100904,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100905,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100906,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100907,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100908,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100909,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100910,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100911,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100912,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100913,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100914,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100915,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100916,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100917,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100918,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100919,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100920,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100921,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100922,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100923,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100924,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100925,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100926,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100927,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100928,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100929,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100930,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100931,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100932,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100933,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100934,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100935,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100936,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100937,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100938,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100939,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100940,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100941,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100942,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100943,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100944,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100945,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100946,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100947,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100948,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100949,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100950,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100951,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100952,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100953,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100954,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100955,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100956,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100957,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100958,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100959,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100960,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100961,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100962,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100963,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100964,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100965,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100966,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100967,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100968,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100969,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100970,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100971,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100972,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100973,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100974,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100975,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100976,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100977,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100978,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100979,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100980,OPENED,False,,PENDING,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100981,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100982,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100983,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100984,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100985,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100986,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100987,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100988,PENDING,False,,COMPLETED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100989,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100990,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100991,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100992,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100993,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100994,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100995,PENDING,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100996,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100997,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100998,REVIEW,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
CUST100999,OPENED,False,,NOT_REQUIRED,2026-08-05,WALLET-01,BATCH-2026-08-05
